_occupied,cable,cable_end,color,created,custom_fields,description,device,display,display_url,id,label,last_updated,link_peers,link_peers_type,mark_connected,module,name,owner,positions,rear_ports,tags,type,url
False,,,,2026-03-01T05:17:39.501342Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (73)"", ""id"": 73, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/73/""}",Port 48,http://192.168.65.40:8000/dcim/front-ports/240/,240,,2026-03-01T05:17:39.501367Z,[],,False,,Port 48,,1,"[{""position"": 1, ""rear_port"": 52, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/240/
False,,,,2026-03-01T05:17:39.562171Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 1,http://192.168.65.40:8000/dcim/front-ports/241/,241,,2026-03-01T05:17:39.562190Z,[],,False,,Port 1,,1,"[{""position"": 1, ""rear_port"": 53, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/241/
False,,,,2026-03-01T05:17:39.625555Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 2,http://192.168.65.40:8000/dcim/front-ports/242/,242,,2026-03-01T05:17:39.625575Z,[],,False,,Port 2,,1,"[{""position"": 1, ""rear_port"": 54, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/242/
False,,,,2026-03-01T05:17:39.684467Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 3,http://192.168.65.40:8000/dcim/front-ports/243/,243,,2026-03-01T05:17:39.684504Z,[],,False,,Port 3,,1,"[{""position"": 1, ""rear_port"": 55, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/243/
False,,,,2026-03-01T05:17:39.756394Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 4,http://192.168.65.40:8000/dcim/front-ports/244/,244,,2026-03-01T05:17:39.756414Z,[],,False,,Port 4,,1,"[{""position"": 1, ""rear_port"": 56, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/244/
False,,,,2026-03-01T05:17:39.832471Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 5,http://192.168.65.40:8000/dcim/front-ports/245/,245,,2026-03-01T05:17:39.832491Z,[],,False,,Port 5,,1,"[{""position"": 1, ""rear_port"": 57, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/245/
False,,,,2026-03-01T05:17:40.267587Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 6,http://192.168.65.40:8000/dcim/front-ports/246/,246,,2026-03-01T05:17:40.267606Z,[],,False,,Port 6,,1,"[{""position"": 1, ""rear_port"": 58, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/246/
False,,,,2026-03-01T05:17:40.609546Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 7,http://192.168.65.40:8000/dcim/front-ports/247/,247,,2026-03-01T05:17:40.609566Z,[],,False,,Port 7,,1,"[{""position"": 1, ""rear_port"": 59, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/247/
False,,,,2026-03-01T05:17:40.863428Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 8,http://192.168.65.40:8000/dcim/front-ports/248/,248,,2026-03-01T05:17:40.863447Z,[],,False,,Port 8,,1,"[{""position"": 1, ""rear_port"": 60, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/248/
False,,,,2026-03-01T05:17:40.936022Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 9,http://192.168.65.40:8000/dcim/front-ports/249/,249,,2026-03-01T05:17:40.936042Z,[],,False,,Port 9,,1,"[{""position"": 1, ""rear_port"": 61, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/249/
False,,,,2026-03-01T05:17:41.003337Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 10,http://192.168.65.40:8000/dcim/front-ports/250/,250,,2026-03-01T05:17:41.003356Z,[],,False,,Port 10,,1,"[{""position"": 1, ""rear_port"": 62, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/250/
False,,,,2026-03-01T05:17:41.064820Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 11,http://192.168.65.40:8000/dcim/front-ports/251/,251,,2026-03-01T05:17:41.064839Z,[],,False,,Port 11,,1,"[{""position"": 1, ""rear_port"": 63, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/251/
False,,,,2026-03-01T05:17:41.122156Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 12,http://192.168.65.40:8000/dcim/front-ports/252/,252,,2026-03-01T05:17:41.122175Z,[],,False,,Port 12,,1,"[{""position"": 1, ""rear_port"": 64, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/252/
False,,,,2026-03-01T05:17:41.180799Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 13,http://192.168.65.40:8000/dcim/front-ports/253/,253,,2026-03-01T05:17:41.180818Z,[],,False,,Port 13,,1,"[{""position"": 1, ""rear_port"": 65, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/253/
False,,,,2026-03-01T05:17:41.241471Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 14,http://192.168.65.40:8000/dcim/front-ports/254/,254,,2026-03-01T05:17:41.241491Z,[],,False,,Port 14,,1,"[{""position"": 1, ""rear_port"": 66, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/254/
False,,,,2026-03-01T05:17:41.304015Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 15,http://192.168.65.40:8000/dcim/front-ports/255/,255,,2026-03-01T05:17:41.304034Z,[],,False,,Port 15,,1,"[{""position"": 1, ""rear_port"": 67, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/255/
False,,,,2026-03-01T05:17:41.365252Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 16,http://192.168.65.40:8000/dcim/front-ports/256/,256,,2026-03-01T05:17:41.365272Z,[],,False,,Port 16,,1,"[{""position"": 1, ""rear_port"": 68, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/256/
False,,,,2026-03-01T05:17:41.423145Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 17,http://192.168.65.40:8000/dcim/front-ports/257/,257,,2026-03-01T05:17:41.423166Z,[],,False,,Port 17,,1,"[{""position"": 1, ""rear_port"": 69, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/257/
False,,,,2026-03-01T05:17:41.479447Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 18,http://192.168.65.40:8000/dcim/front-ports/258/,258,,2026-03-01T05:17:41.479467Z,[],,False,,Port 18,,1,"[{""position"": 1, ""rear_port"": 70, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/258/
False,,,,2026-03-01T05:17:41.537239Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 19,http://192.168.65.40:8000/dcim/front-ports/259/,259,,2026-03-01T05:17:41.537257Z,[],,False,,Port 19,,1,"[{""position"": 1, ""rear_port"": 71, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/259/
False,,,,2026-03-01T05:17:41.596214Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 20,http://192.168.65.40:8000/dcim/front-ports/260/,260,,2026-03-01T05:17:41.596234Z,[],,False,,Port 20,,1,"[{""position"": 1, ""rear_port"": 72, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/260/
False,,,,2026-03-01T05:17:41.654296Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 21,http://192.168.65.40:8000/dcim/front-ports/261/,261,,2026-03-01T05:17:41.654315Z,[],,False,,Port 21,,1,"[{""position"": 1, ""rear_port"": 73, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/261/
False,,,,2026-03-01T05:17:41.714703Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 22,http://192.168.65.40:8000/dcim/front-ports/262/,262,,2026-03-01T05:17:41.714723Z,[],,False,,Port 22,,1,"[{""position"": 1, ""rear_port"": 74, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/262/
False,,,,2026-03-01T05:17:41.773788Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 23,http://192.168.65.40:8000/dcim/front-ports/263/,263,,2026-03-01T05:17:41.773808Z,[],,False,,Port 23,,1,"[{""position"": 1, ""rear_port"": 75, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/263/
False,,,,2026-03-01T05:17:41.849108Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 24,http://192.168.65.40:8000/dcim/front-ports/264/,264,,2026-03-01T05:17:41.849128Z,[],,False,,Port 24,,1,"[{""position"": 1, ""rear_port"": 76, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/264/
False,,,,2026-03-01T05:17:41.906135Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 25,http://192.168.65.40:8000/dcim/front-ports/265/,265,,2026-03-01T05:17:41.906156Z,[],,False,,Port 25,,1,"[{""position"": 1, ""rear_port"": 77, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/265/
False,,,,2026-03-01T05:17:41.970528Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 26,http://192.168.65.40:8000/dcim/front-ports/266/,266,,2026-03-01T05:17:41.970547Z,[],,False,,Port 26,,1,"[{""position"": 1, ""rear_port"": 78, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/266/
False,,,,2026-03-01T05:17:42.030686Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 27,http://192.168.65.40:8000/dcim/front-ports/267/,267,,2026-03-01T05:17:42.030705Z,[],,False,,Port 27,,1,"[{""position"": 1, ""rear_port"": 79, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/267/
False,,,,2026-03-01T05:17:42.091319Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 28,http://192.168.65.40:8000/dcim/front-ports/268/,268,,2026-03-01T05:17:42.091339Z,[],,False,,Port 28,,1,"[{""position"": 1, ""rear_port"": 80, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/268/
False,,,,2026-03-01T05:17:42.153780Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 29,http://192.168.65.40:8000/dcim/front-ports/269/,269,,2026-03-01T05:17:42.153799Z,[],,False,,Port 29,,1,"[{""position"": 1, ""rear_port"": 81, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/269/
False,,,,2026-03-01T05:17:42.212086Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 30,http://192.168.65.40:8000/dcim/front-ports/270/,270,,2026-03-01T05:17:42.212107Z,[],,False,,Port 30,,1,"[{""position"": 1, ""rear_port"": 82, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/270/
False,,,,2026-03-01T05:17:42.271256Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 31,http://192.168.65.40:8000/dcim/front-ports/271/,271,,2026-03-01T05:17:42.271277Z,[],,False,,Port 31,,1,"[{""position"": 1, ""rear_port"": 83, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/271/
False,,,,2026-03-01T05:17:42.329892Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 32,http://192.168.65.40:8000/dcim/front-ports/272/,272,,2026-03-01T05:17:42.329912Z,[],,False,,Port 32,,1,"[{""position"": 1, ""rear_port"": 84, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/272/
False,,,,2026-03-01T05:17:42.390188Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 33,http://192.168.65.40:8000/dcim/front-ports/273/,273,,2026-03-01T05:17:42.390208Z,[],,False,,Port 33,,1,"[{""position"": 1, ""rear_port"": 85, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/273/
False,,,,2026-03-01T05:17:42.446544Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 34,http://192.168.65.40:8000/dcim/front-ports/274/,274,,2026-03-01T05:17:42.446564Z,[],,False,,Port 34,,1,"[{""position"": 1, ""rear_port"": 86, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/274/
False,,,,2026-03-01T05:17:42.510315Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 35,http://192.168.65.40:8000/dcim/front-ports/275/,275,,2026-03-01T05:17:42.510335Z,[],,False,,Port 35,,1,"[{""position"": 1, ""rear_port"": 87, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/275/
False,,,,2026-03-01T05:17:42.574526Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 36,http://192.168.65.40:8000/dcim/front-ports/276/,276,,2026-03-01T05:17:42.574545Z,[],,False,,Port 36,,1,"[{""position"": 1, ""rear_port"": 88, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/276/
False,,,,2026-03-01T05:17:42.640163Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 37,http://192.168.65.40:8000/dcim/front-ports/277/,277,,2026-03-01T05:17:42.640183Z,[],,False,,Port 37,,1,"[{""position"": 1, ""rear_port"": 89, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/277/
False,,,,2026-03-01T05:17:42.700140Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 38,http://192.168.65.40:8000/dcim/front-ports/278/,278,,2026-03-01T05:17:42.700161Z,[],,False,,Port 38,,1,"[{""position"": 1, ""rear_port"": 90, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/278/
False,,,,2026-03-01T05:17:42.759884Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 39,http://192.168.65.40:8000/dcim/front-ports/279/,279,,2026-03-01T05:17:42.759903Z,[],,False,,Port 39,,1,"[{""position"": 1, ""rear_port"": 91, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/279/
False,,,,2026-03-01T05:17:42.816565Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (74)"", ""id"": 74, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/74/""}",Port 40,http://192.168.65.40:8000/dcim/front-ports/280/,280,,2026-03-01T05:17:42.816584Z,[],,False,,Port 40,,1,"[{""position"": 1, ""rear_port"": 92, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/280/
