a_terminations,b_terminations,color,comments,created,custom_fields,description,display,display_url,id,label,last_updated,length,length_unit,owner,profile,status,tags,tenant,type,url
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#99"", ""id"": 99, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/99/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-rtr01"", ""id"": 2, ""name"": ""dmi01-akron-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/2/""}, ""display"": ""GigabitEthernet0/1/0"", ""id"": 1407, ""name"": ""GigabitEthernet0/1/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1407/""}, ""object_id"": 1407, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#99"", ""id"": 99, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/99/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-sw01"", ""id"": 3, ""name"": ""dmi01-akron-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/3/""}, ""display"": ""GigabitEthernet1/0/1"", ""id"": 1409, ""name"": ""GigabitEthernet1/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1409/""}, ""object_id"": 1409, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:50.611487Z,{},,#99,http://192.168.65.40:8000/dcim/cables/99/,99,,2026-03-01T06:55:50.707224Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/99/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#100"", ""id"": 100, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/100/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-rtr01"", ""id"": 2, ""name"": ""dmi01-akron-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/2/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1408, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1408/""}, ""object_id"": 1408, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#100"", ""id"": 100, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/100/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-sw01"", ""id"": 3, ""name"": ""dmi01-akron-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/3/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1410, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1410/""}, ""object_id"": 1410, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:50.925385Z,{},,#100,http://192.168.65.40:8000/dcim/cables/100/,100,,2026-03-01T06:55:51.012254Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/100/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#101"", ""id"": 101, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/101/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-rtr01"", ""id"": 5, ""name"": ""dmi01-albany-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/5/""}, ""display"": ""GigabitEthernet0/1/0"", ""id"": 1411, ""name"": ""GigabitEthernet0/1/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1411/""}, ""object_id"": 1411, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#101"", ""id"": 101, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/101/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/1"", ""id"": 1413, ""name"": ""GigabitEthernet1/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1413/""}, ""object_id"": 1413, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:51.232331Z,{},,#101,http://192.168.65.40:8000/dcim/cables/101/,101,,2026-03-01T06:55:51.328936Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/101/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#102"", ""id"": 102, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/102/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-rtr01"", ""id"": 5, ""name"": ""dmi01-albany-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/5/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1412, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1412/""}, ""object_id"": 1412, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#102"", ""id"": 102, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/102/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1414, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1414/""}, ""object_id"": 1414, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:51.538206Z,{},,#102,http://192.168.65.40:8000/dcim/cables/102/,102,,2026-03-01T06:55:51.619826Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/102/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#103"", ""id"": 103, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/103/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-binghamton-rtr01"", ""id"": 8, ""name"": ""dmi01-binghamton-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/8/""}, ""display"": ""GigabitEthernet0/1/0"", ""id"": 1415, ""name"": ""GigabitEthernet0/1/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1415/""}, ""object_id"": 1415, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#103"", ""id"": 103, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/103/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-binghamton-sw01"", ""id"": 9, ""name"": ""dmi01-binghamton-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/9/""}, ""display"": ""GigabitEthernet1/0/1"", ""id"": 1417, ""name"": ""GigabitEthernet1/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1417/""}, ""object_id"": 1417, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:51.848093Z,{},,#103,http://192.168.65.40:8000/dcim/cables/103/,103,,2026-03-01T06:55:51.930039Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/103/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#104"", ""id"": 104, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/104/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-binghamton-rtr01"", ""id"": 8, ""name"": ""dmi01-binghamton-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/8/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1416, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1416/""}, ""object_id"": 1416, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#104"", ""id"": 104, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/104/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-binghamton-sw01"", ""id"": 9, ""name"": ""dmi01-binghamton-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/9/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1418, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1418/""}, ""object_id"": 1418, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:52.046728Z,{},,#104,http://192.168.65.40:8000/dcim/cables/104/,104,,2026-03-01T06:55:52.132105Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/104/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#105"", ""id"": 105, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/105/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-buffalo-rtr01"", ""id"": 11, ""name"": ""dmi01-buffalo-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/11/""}, ""display"": ""GigabitEthernet0/1/0"", ""id"": 1419, ""name"": ""GigabitEthernet0/1/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1419/""}, ""object_id"": 1419, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#105"", ""id"": 105, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/105/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-buffalo-sw01"", ""id"": 12, ""name"": ""dmi01-buffalo-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/12/""}, ""display"": ""GigabitEthernet1/0/1"", ""id"": 1421, ""name"": ""GigabitEthernet1/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1421/""}, ""object_id"": 1421, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:52.372702Z,{},,#105,http://192.168.65.40:8000/dcim/cables/105/,105,,2026-03-01T06:55:52.465490Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/105/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#106"", ""id"": 106, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/106/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-buffalo-rtr01"", ""id"": 11, ""name"": ""dmi01-buffalo-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/11/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1420, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1420/""}, ""object_id"": 1420, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#106"", ""id"": 106, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/106/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-buffalo-sw01"", ""id"": 12, ""name"": ""dmi01-buffalo-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/12/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1422, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1422/""}, ""object_id"": 1422, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:52.662708Z,{},,#106,http://192.168.65.40:8000/dcim/cables/106/,106,,2026-03-01T06:55:52.745136Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/106/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#107"", ""id"": 107, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/107/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-camden-rtr01"", ""id"": 14, ""name"": ""dmi01-camden-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/14/""}, ""display"": ""GigabitEthernet0/1/0"", ""id"": 1423, ""name"": ""GigabitEthernet0/1/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1423/""}, ""object_id"": 1423, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#107"", ""id"": 107, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/107/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-camden-sw01"", ""id"": 15, ""name"": ""dmi01-camden-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/15/""}, ""display"": ""GigabitEthernet1/0/1"", ""id"": 1425, ""name"": ""GigabitEthernet1/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1425/""}, ""object_id"": 1425, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:52.866613Z,{},,#107,http://192.168.65.40:8000/dcim/cables/107/,107,,2026-03-01T06:55:52.948905Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/107/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#108"", ""id"": 108, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/108/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-camden-rtr01"", ""id"": 14, ""name"": ""dmi01-camden-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/14/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1424, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1424/""}, ""object_id"": 1424, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#108"", ""id"": 108, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/108/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-camden-sw01"", ""id"": 15, ""name"": ""dmi01-camden-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/15/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1426, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1426/""}, ""object_id"": 1426, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:54.068190Z,{},,#108,http://192.168.65.40:8000/dcim/cables/108/,108,,2026-03-01T06:55:54.177765Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/108/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#109"", ""id"": 109, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/109/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-nashua-rtr01"", ""id"": 17, ""name"": ""dmi01-nashua-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/17/""}, ""display"": ""GigabitEthernet0/1/0"", ""id"": 1427, ""name"": ""GigabitEthernet0/1/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1427/""}, ""object_id"": 1427, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#109"", ""id"": 109, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/109/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-nashua-sw01"", ""id"": 18, ""name"": ""dmi01-nashua-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/18/""}, ""display"": ""GigabitEthernet1/0/1"", ""id"": 1429, ""name"": ""GigabitEthernet1/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1429/""}, ""object_id"": 1429, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:54.299008Z,{},,#109,http://192.168.65.40:8000/dcim/cables/109/,109,,2026-03-01T06:55:54.384533Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/109/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#110"", ""id"": 110, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/110/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-nashua-rtr01"", ""id"": 17, ""name"": ""dmi01-nashua-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/17/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1428, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1428/""}, ""object_id"": 1428, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#110"", ""id"": 110, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/110/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-nashua-sw01"", ""id"": 18, ""name"": ""dmi01-nashua-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/18/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1430, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1430/""}, ""object_id"": 1430, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:54.508595Z,{},,#110,http://192.168.65.40:8000/dcim/cables/110/,110,,2026-03-01T06:55:54.602163Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/110/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#111"", ""id"": 111, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/111/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-pittsfield-rtr01"", ""id"": 20, ""name"": ""dmi01-pittsfield-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/20/""}, ""display"": ""GigabitEthernet0/1/0"", ""id"": 1431, ""name"": ""GigabitEthernet0/1/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1431/""}, ""object_id"": 1431, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#111"", ""id"": 111, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/111/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-pittsfield-sw01"", ""id"": 21, ""name"": ""dmi01-pittsfield-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/21/""}, ""display"": ""GigabitEthernet1/0/1"", ""id"": 1433, ""name"": ""GigabitEthernet1/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1433/""}, ""object_id"": 1433, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:54.828261Z,{},,#111,http://192.168.65.40:8000/dcim/cables/111/,111,,2026-03-01T06:55:54.916196Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/111/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#112"", ""id"": 112, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/112/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-pittsfield-rtr01"", ""id"": 20, ""name"": ""dmi01-pittsfield-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/20/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1432, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1432/""}, ""object_id"": 1432, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#112"", ""id"": 112, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/112/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-pittsfield-sw01"", ""id"": 21, ""name"": ""dmi01-pittsfield-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/21/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1434, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1434/""}, ""object_id"": 1434, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:55.129319Z,{},,#112,http://192.168.65.40:8000/dcim/cables/112/,112,,2026-03-01T06:55:55.214619Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/112/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#113"", ""id"": 113, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/113/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-rochester-rtr01"", ""id"": 23, ""name"": ""dmi01-rochester-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/23/""}, ""display"": ""GigabitEthernet0/1/0"", ""id"": 1435, ""name"": ""GigabitEthernet0/1/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1435/""}, ""object_id"": 1435, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#113"", ""id"": 113, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/113/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}, ""display"": ""GigabitEthernet1/0/1"", ""id"": 1437, ""name"": ""GigabitEthernet1/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1437/""}, ""object_id"": 1437, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:55.428402Z,{},,#113,http://192.168.65.40:8000/dcim/cables/113/,113,,2026-03-01T06:55:55.509845Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/113/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#114"", ""id"": 114, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/114/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-rochester-rtr01"", ""id"": 23, ""name"": ""dmi01-rochester-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/23/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1436, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1436/""}, ""object_id"": 1436, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#114"", ""id"": 114, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/114/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1438, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1438/""}, ""object_id"": 1438, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:55.735457Z,{},,#114,http://192.168.65.40:8000/dcim/cables/114/,114,,2026-03-01T06:55:55.817419Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/114/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#115"", ""id"": 115, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/115/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-rtr01"", ""id"": 26, ""name"": ""dmi01-scranton-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/26/""}, ""display"": ""GigabitEthernet0/1/0"", ""id"": 1439, ""name"": ""GigabitEthernet0/1/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1439/""}, ""object_id"": 1439, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#115"", ""id"": 115, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/115/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-sw01"", ""id"": 27, ""name"": ""dmi01-scranton-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/27/""}, ""display"": ""GigabitEthernet1/0/1"", ""id"": 1441, ""name"": ""GigabitEthernet1/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1441/""}, ""object_id"": 1441, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:55.934722Z,{},,#115,http://192.168.65.40:8000/dcim/cables/115/,115,,2026-03-01T06:55:56.015530Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/115/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#116"", ""id"": 116, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/116/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-rtr01"", ""id"": 26, ""name"": ""dmi01-scranton-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/26/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1440, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1440/""}, ""object_id"": 1440, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#116"", ""id"": 116, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/116/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-sw01"", ""id"": 27, ""name"": ""dmi01-scranton-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/27/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1442, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1442/""}, ""object_id"": 1442, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:55:57.138873Z,{},,#116,http://192.168.65.40:8000/dcim/cables/116/,116,,2026-03-01T06:55:57.220849Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/116/
